lon,lat
234.455778,50.939972
234.432417,50.902528
234.383306,50.905417
234.317472,50.874972
234.317472,50.819972
234.357472,50.787472
234.34830599999998,50.774583
234.313333,50.781278
234.279167,50.745861
234.290861,50.716667
234.041639,50.684556
234.00575,50.687444
234.04333300000002,50.703722
233.983306,50.702917
233.901639,50.672861
233.81669399999998,50.667861
233.810833,50.714167
233.97750000000002,50.783306
233.98000000000002,50.807056
233.881667,50.770417
233.80663900000002,50.781222
233.7975,50.815028
233.835722,50.865833
233.81994400000002,50.873778
233.785,50.833694
233.74075,50.839167
233.76161100000002,50.868694
233.716611,50.846222
233.669944,50.850389
233.51825,50.812861
233.492444,50.82
233.528333,50.851194
233.48827799999998,50.864583
233.44905599999998,50.855806
233.51749999999998,50.845778
233.489889,50.829583
233.439972,50.831278
233.414083,50.849167
233.437444,50.845833
233.460806,50.879139
233.44905599999998,50.896639
233.50661100000002,50.925417
233.585806,50.899972
233.515806,50.874944
233.538306,50.873722
233.595778,50.890833
233.580861,50.909972
233.601583,50.919556
233.791611,50.90375
233.817472,50.928306
233.80663900000002,50.947944
233.773306,50.924583
233.613306,50.93125
233.534917,50.944556
233.507417,50.989194
233.47424999999998,50.996806
233.489083,50.940806
233.334944,50.866194
233.15913899999998,50.911694
233.3625,50.933333
233.31491699999998,50.933722
233.288306,50.952056
233.307417,50.938306
233.290028,50.931222
233.22,50.935389
233.189139,50.952472
233.220833,50.964139
233.211667,50.997917
233.199972,50.957917
233.16500000000002,50.965417
233.15997199999998,50.948722
233.134972,50.96375
233.11913900000002,50.954167
233.137472,50.943306
233.124944,50.92875
233.09747199999998,50.934167
233.11411099999998,50.925
233.087472,50.908361
233.11077799999998,50.906639
233.09825,50.893778
232.97666700000002,50.90375
232.966611,50.91625
232.94169399999998,50.905361
232.862472,50.932472
232.86327799999998,50.950389
232.854917,50.93625
232.809111,50.929139
232.803361,50.920389
232.84497199999998,50.922083
232.95833299999998,50.88875
233.104194,50.886639
232.97163899999998,50.817889
232.80161099999998,50.875417
232.72666700000002,50.91875
232.694167,50.909167
232.725806,50.903278
232.70833299999998,50.897028
232.660833,50.906611
232.648306,50.927861
232.63327800000002,50.917056
232.59663899999998,50.922889
232.54577799999998,50.959139
232.579083,50.968333
232.498306,50.984556
232.46913899999998,51.014167
232.499167,51.061639
232.47666700000002,51.040417
232.496611,51.099611
232.592444,51.061667
232.594917,51.047083
232.68163900000002,51.032889
232.719167,51.035833
232.6725,51.04
232.69494400000002,51.044583
232.769972,51.03375
232.901611,51.049556
232.903306,51.037889
232.966611,51.061222
233.21808299999998,51.0675
233.280278,51.120972
233.33658300000002,51.140694
233.343389,51.195917
233.326306,51.153917
233.20625,51.0815
233.144972,51.081778
233.182722,51.102611
233.12425000000002,51.083083
232.980028,51.084583
232.84663899999998,51.054556
232.69,51.060417
232.65580599999998,51.055833
232.659917,51.03875
232.53086100000002,51.090806
232.80161099999998,51.083694
232.802472,51.094139
232.52825,51.094556
232.442472,51.126667
232.751639,51.128778
232.916639,51.106194
233.089972,51.103
232.868278,51.119611
232.87,51.132889
232.587444,51.135806
232.594083,51.202472
232.71830599999998,51.188722
232.749944,51.211222
232.700028,51.192917
232.586667,51.210389
232.579139,51.171667
232.52825,51.173722
232.52249999999998,51.161611
232.579139,51.160806
232.56825,51.135389
232.53080599999998,51.136667
232.541639,51.151278
232.44994400000002,51.132917
232.384139,51.145
232.394972,51.127917
232.491667,51.095389
232.339917,51.087917
232.315778,51.1325
232.214111,51.1625
232.224111,51.185
232.20075,51.197472
232.225778,51.215806
232.227444,51.248361
232.286611,51.256222
232.35994399999998,51.29125
232.347528,51.278333
232.396611,51.269583
232.399944,51.304556
232.461667,51.299556
232.473333,51.31125
232.62408299999998,51.295833
232.417417,51.269167
232.529972,51.26625
232.579139,51.274972
232.53413899999998,51.2775
232.544972,51.283694
232.84002800000002,51.319583
232.87247200000002,51.337444
232.825833,51.334139
232.863333,51.362111
232.93908299999998,51.351667
232.88075,51.36
232.886667,51.37875
232.842472,51.3625
232.80663900000002,51.325417
232.67327799999998,51.300389
232.63075,51.305833
232.660833,51.308333
232.648278,51.327056
232.628333,51.307083
232.45741700000002,51.320806
232.50744400000002,51.333306
232.46158300000002,51.33875
232.568333,51.36375
232.639944,51.407917
232.565,51.36875
232.531667,51.372056
232.428361,51.33875
232.321583,51.34125
232.296667,51.324583
232.217472,51.321667
232.214111,51.373306
232.24330600000002,51.370389
232.273306,51.402889
232.329917,51.40375
232.328306,51.36875
232.362417,51.430833
232.426583,51.472917
232.53413899999998,51.435806
232.516639,51.412056
232.44827800000002,51.402056
232.519972,51.402917
232.558278,51.438722
232.683278,51.428722
232.696583,51.40125
232.75419399999998,51.405806
232.697674,51.406679
232.681611,51.440389
232.481136,51.456229
232.46419400000002,51.485
232.432417,51.481611
232.434111,51.5025
232.460028,51.50875
232.45833299999998,51.498722
232.474111,51.512472
232.467444,51.569194
232.490778,51.624167
232.75419399999998,51.681639
232.668278,51.691222
232.643278,51.70875
232.634972,51.682083
232.58658300000002,51.675389
232.56994400000002,51.657111
232.545806,51.664972
232.549139,51.755028
