-124.43,42.43,10.068,8.3832,0.66,0.7,0
-123.74,43.912,2.9488,-0.53927,2.32,2.5,0
-122.87,48.646,4.1696,1.1716,1.49,1.54,0
-123.36,43.246,3.8848,3.2297,0.46,0.49,0
-121.3,45.68,3.6638,0.46625,0.41,0.41,0
-122.37,47.388,3.84,1.5737,0.27,0.27,0
-122.37,47.388,3.84,1.5737,0.27,0.27,0
-121.07,48.734,0.79587,1.7715,0.38,0.38,0
-121.07,48.733,6.516,0.47118,1.59,1.46,0
-122.35,42.619,2.7883,1.8731,0.56,0.52,0
-120.07,48.157,0.51027,0.34145,0.43,0.48,0
-121.95,44.434,4.1086,1.1208,0.27,0.28,0
-122.31,43.963,6.0261,1.4809,0.63,0.69,0
-120.48,46.602,1.808,0.39924,0.36,0.41,0
-123.54,46.966,5.6854,5.5143,0.59,0.58,0
-123.54,46.966,5.6854,5.5143,0.59,0.58,0
-123.54,46.966,7.0354,1.5743,1.86,1.88,0
-123.17,48.774,3.1803,2.2162,0.64,0.73,0
-120.72,46.951,1.7909,0.028949,0.36,0.35,0
-120.72,46.951,1.7909,0.028949,0.36,0.35,0
-123.01,48.546,3.7576,2.5632,0.25,0.24,0
-123.7,48.923,4.1346,3.5134,0.24,0.24,0
-122.91,45.401,6.3077,2.4815,0.3,0.34,0
-123.2,45.469,7.6747,2.5283,0.97,1.21,0
-122.88,47.824,4.2354,2.1734,0.43,0.49,0
-123.06,43.372,4.383,3.5305,0.31,0.33,0
-122.85,41.558,0.92862,4.7304,2.78,2.92,0
-123.1,44.78,7.0917,3.9705,0.79,0.81,0
-122.23,48.508,2.5488,1.6209,0.18,0.18,0
-122.3,47.658,3.634,1.2242,0.14,0.13,0
-122.3,47.655,3.637,1.221,0.14,0.13,0
-122.26,47.687,3.0386,1.9193,0.33,0.33,0
-123.91,46.016,11.181,4.331,0.34,0.35,0
-122.31,47.654,3.6378,1.218,0.14,0.13,0
-122.31,47.654,3.6378,1.218,0.14,0.13,0
-122.31,47.654,3.6378,1.218,0.14,0.13,0
-122.26,47.687,3.0386,1.9193,0.33,0.33,0
-122.26,47.687,3.0386,1.9193,0.33,0.33,0
-122.26,47.687,3.0386,1.9193,0.33,0.33,0
-123.88,49.598,2.44,2.82,0.51,0.57,0
-122.22,48.517,2.5448,1.6297,0.18,0.18,0
-122.22,48.522,2.5429,1.6438,0.18,0.18,0
-122.22,48.522,2.5431,1.6434,0.18,0.18,0
-125.96,49.956,2.44,1.67,0.93,0.94,0
-123.92,48.377,6.4512,1.9748,0.76,0.83,0
-124.19,49.535,3.39,3.07,0.46,0.49,0
-120.95,44.92,2.7927,0.55275,0.28,0.3,0
-124.12,47.115,14.36,3.2399,1.35,1.74,0
-120.48,46.602,1.808,0.39924,0.36,0.41,0
-123.92,48.377,6.4514,1.9746,0.76,0.83,0
-121.78,44.023,4.2917,-4.6791,1.35,1.59,0
-123.7,45.483,8.2839,3.7124,0.2,0.21,0
-121.56,44.306,3.7398,0.71533,0.48,0.52,0
-122.55,47.571,2.496,1.3642,2.43,2.66,0
-121.9,42.318,1.9347,2.9576,0.87,0.9,0
-121.13,44.634,3.8362,0.19824,0.72,0.98,0
-122.69,48.313,4.0032,2.5061,0.23,0.23,0
-121.57,48.079,2.4589,3.1421,1.11,1.5,0
-123.96,46.206,7.9769,4.4083,0.99,1.08,0
-123.14,47.237,4.0357,2.7042,0.51,0.52,0
-123.14,47.237,4.0357,2.7042,0.51,0.52,0
-123.55,44.038,6.6106,3.1087,0.54,0.6,0
-123.81,46.663,8.1379,5.4231,0.42,0.47,0
-124.11,43.885,8.4568,4.5961,0.41,0.49,0
-122.48,42.065,2.0537,2.5349,0.33,0.37,0
-121.3,46.873,2.7889,0.34869,1.15,1.18,0
-122.37,47.389,3.839,1.5748,0.27,0.27,0
-122.37,47.389,3.839,1.5748,0.27,0.27,0
-122.16,47.401,2.1227,1.7541,0.83,0.82,0
-121.14,46.227,3.1317,0.16824,0.3,0.31,0
-122.87,45.269,5.9819,2.1296,0.22,0.22,0
-122.74,43.343,2.9844,2.1102,0.55,0.58,0
-123.88,45.906,9.843,4.0483,0.49,0.5,0
-123.2,45.684,6.493,2.752,0.34,0.38,0
-122.82,44.831,6.5706,1.8373,0.55,0.56,0
-125.58,49.995,1.06,2.56,0.6,0.65,0
-121.88,45.692,4.2106,0.89516,0.35,0.38,0
-121.67,45.304,3.7245,1.4261,0.72,0.79,0
-123.67,48.15,5.4666,2.8872,0.32,0.31,0
-123.67,48.15,5.4665,2.8874,0.32,0.31,0
-122.35,48.239,2.3901,2.0912,0.55,0.64,0
-122.88,48.748,2.0068,4.6119,0.53,0.6,0
-121.06,43.125,2.4098,2.2128,0.98,1.03,0
-123.67,48.15,7.5867,3.9472,0.55,0.63,0
-123.32,43.465,4.6784,3.2787,0.58,0.68,0
-124.39,42.586,4.7127,7.1214,0.9,0.96,0
-123.11,47.387,5.4652,3.577,0.51,0.56,0
-123.11,47.387,5.4652,3.577,0.51,0.56,0
-120.45,46.626,3.9238,-0.0061252,0.7,0.71,0
-122.29,47.103,4.3479,1.5565,0.26,0.26,0
-122.29,47.103,4.3479,1.5565,0.26,0.26,0
-122.29,47.102,4.3487,1.556,0.26,0.26,0
-122.29,47.102,4.3487,1.556,0.26,0.26,0
-122.29,47.106,4.3449,1.5594,0.26,0.26,0
-122.29,47.106,4.3449,1.5594,0.26,0.26,0
-124.33,43.35,9.702,6.434,0.35,0.4,0
-121.99,47.509,1.9747,0.6831,0.85,0.87,0
-123.92,45.465,24.537,6.6067,1.31,1.33,0
-121.71,45.334,5.0421,0.13412,0.57,0.72,0
-124.66,49.49,3.13,3.59,0.88,0.9,0
-122.43,43.228,3.7861,1.3817,0.54,0.61,0
-121.69,47.676,2.4997,1.6797,0.61,0.74,0
-123.57,44.185,7.3745,4.9096,0.5,0.55,0
-123.4,48.14,4.7699,2.3753,0.27,0.27,0
-125.55,48.94,8.7231,6.7126,0.23,0.22,0
-123,44.325,6.9611,1.6322,0.37,0.38,0
-123.55,44.594,7.4574,4.3301,0.52,0.6,0
-120.22,44.631,2.5887,0.1727,0.36,0.41,0
-125.54,48.926,8.7264,6.6925,0.23,0.22,0
-125.54,48.926,8.7264,6.6925,0.23,0.22,0
-125.54,48.926,8.7264,6.6925,0.23,0.22,0
-125.54,48.926,8.7264,6.6925,0.23,0.22,0
-124.56,47.937,14.226,8.1242,0.19,0.2,0
-121.03,42.393,1.512,2.5108,0.63,0.75,0
-121.88,42.574,3.0504,3.0479,0.56,0.63,0
-122.74,45.672,7.9154,1.437,0.96,1.17,0
-122.57,44.146,4.9989,1.9174,0.44,0.47,0
-123.49,48.389,4.6312,3.0648,0.18,0.18,0
-123.46,46.268,7.6456,3.6365,0.44,0.5,0
-120.77,43.011,1.694,1.4829,0.56,0.64,0
-122.99,45.523,6.6834,2.3492,0.23,0.24,0
-125.3,49.753,2.16,3.88,1.64,1.64,0
-125.3,49.752,2.16,3.88,1.64,1.64,0
-122.87,45.171,6.3105,2.1417,0.6,0.61,0
-123.58,43.644,4.3665,3.0717,1.4,1.77,0
-122.66,48.402,4.4786,1.9636,0.42,0.47,0
-122.7,48.313,4.0034,2.5053,0.23,0.23,0
-122.7,48.313,4.0034,2.5053,0.23,0.23,0
-122.03,45.376,3.7081,1.976,0.48,0.54,0
-120.59,46.361,5.6677,-0.67768,1.26,1.5,0
-121.69,43.682,2.8212,1.5367,0.97,1,0
-122.77,48.14,3.6925,2.1802,0.26,0.26,0
-122.77,48.141,3.692,2.1808,0.26,0.26,0
-123.8,46.422,4.7248,4.0521,1.22,1.39,0
-122.5,48.656,2.4445,0.5836,0.79,0.81,0
-124.06,46.516,10.252,6.2486,0.34,0.4,0
-121.13,45.233,3.057,0.074647,0.42,0.46,0
-121.37,44.823,3.3815,0.12401,1.08,1.13,0
-123.22,44.689,6.3284,4.0005,0.67,0.73,0
-122.32,46.026,3.9524,1.0619,0.34,0.37,0
-123.14,45.07,6.781,2.6118,0.73,0.79,0
-122.71,41.73,2.7367,3.1659,0.26,0.26,0
-122.71,41.731,2.7462,3.1744,0.26,0.26,0
-122.71,41.732,2.7458,3.1746,0.26,0.26,0
-122.71,41.732,2.7458,3.1746,0.26,0.26,0
-122.61,46.949,5.8317,1.388,0.3,0.3,0
-123.4,43.547,-3.3631,5.8246,3.2,3.87,0
-124.26,48.901,5.0503,3.919,0.36,0.37,0
-123.11,47.033,5.6307,2.8944,0.65,0.72,0
-123.11,47.033,5.6307,2.8944,0.65,0.72,0
